source_sa2,target_sa2,count,amount,age_bin
402031038,404011093,1513,12832,50-59
402031038,404011093,973,7597,60-69
402031038,404011093,157,250,70-79
402031038,404011095,876,14713,18-29
402031038,404011096,154,12017,18-29
402031038,404011096,1317,7565,30-39
402031038,404011096,833,2606,40-49
402031038,404011096,953,5226,50-59
402031038,404011096,873,4467,60-69
402031038,404011096,366,1791,70-79
402031038,404011097,413,14847,18-29
402031038,404011097,367,14972,40-49
402031038,404011097,54,12035,50-59
402031038,404011097,1197,9458,60-69
402031038,404011097,340,14172,70-79
402031038,404021099,1348,5345,18-29
402031038,404021099,1383,8496,30-39
402031038,404021099,1318,6073,40-49
402031038,404021099,1092,5622,50-59
402031038,404021101,120,10757,18-29
402031038,404021101,1499,11027,30-39
402031038,404021101,1492,9724,40-49
402031038,404021101,1284,8499,50-59
402031038,404021101,779,2753,60-69
402031038,404021102,117,12197,18-29
402031038,404021102,119,13459,30-39
402031038,404021102,42,12882,40-49
402031038,404021102,1351,13272,50-59
402031038,404021102,435,4037,60-69
402031038,404021102,131,11447,70-79
402031038,404031104,721,2370,18-29
402031038,404031104,824,3528,30-39
402031038,404031104,126,12579,50-59
402031038,404031104,987,6231,60-69
402031038,404031104,1482,12108,70-79
402031038,404031106,831,2756,18-29
402031038,404031106,1176,3312,30-39
402031038,404031106,812,1805,40-49
402031038,404031107,511,14740,18-29
402031038,404031107,450,187,30-39
402031038,404031107,1505,12576,40-49
402031038,404031107,1385,12435,50-59
402031038,404031107,1100,10831,60-69
402031038,404031107,1402,1212,80+
402031038,404031108,949,8248,18-29
402031038,404031108,904,5590,30-39
402031038,404031108,614,7238,40-49
402031038,404031108,343,841,50-59
402031038,404031108,1094,9824,60-69
402031038,404031108,151,4281,70-79
402031038,405021119,559,13884,50-59
402031038,405031120,1065,5229,30-39
402031038,405031122,959,1780,18-29
402031038,405031122,897,620,30-39
402031038,405031122,487,11910,40-49
402031038,405031122,747,14909,50-59
402031038,405031122,973,1294,60-69
402031038,405041124,814,4337,50-59
402031038,405041127,52,13209,60-69
402031038,405041128,359,736,50-59
402031038,406011132,849,843,50-59
402031038,406011133,849,1299,18-29
402031038,406021141,1021,12258,40-49
402031038,406021142,902,1027,18-29
402031038,407011144,485,315,30-39
402031038,407011144,594,385,40-49
402031038,407011146,221,14300,30-39
402031038,407011148,882,14644,18-29
402031038,407011148,1101,6163,30-39
402031038,407021173,957,3961,18-29
402031038,407021174,982,13346,60-69
402031038,407031164,340,2031,40-49
402031038,407031165,1182,1668,18-29
402031038,407031169,777,14371,40-49
402041040,401011001,326,10969,18-29
402041040,401011001,160,10772,30-39
402041040,401011001,1426,7509,40-49
402041040,401011001,1030,4791,50-59
402041040,401011001,876,9447,70-79
402041040,401011002,299,11790,18-29
402041040,401011002,227,10368,30-39
402041040,401011002,1457,8545,40-49
402041040,401011002,113,11331,50-59
402041040,401011002,679,2048,60-69
402041040,401021003,1493,8800,60-69
402041040,401021007,1063,9475,18-29
402041040,401021007,1119,5920,40-49
402041040,401031011,876,968,40-49
402041040,401031012,862,710,18-29
402041040,401031012,643,4924,40-49
402041040,401031013,63,11739,18-29
402041040,401031013,1442,11942,30-39
402041040,401031013,1180,9650,40-49
402041040,401031013,831,7213,50-59
402041040,401031013,537,5435,60-69
402041040,401041014,526,13701,30-39
402041040,401041015,446,12759,18-29
402041040,401041015,616,721,30-39
402041040,401041015,308,14383,40-49
402041040,401041015,146,12785,50-59
402041040,401041015,1049,7420,60-69
402041040,401041015,1488,14945,70-79
402041040,401041016,1454,9963,18-29
402041040,401041016,1444,10551,30-39
402041040,401041016,1346,10401,40-49
402041040,401041016,882,4387,50-59
402041040,401041016,752,7661,60-69
402041040,401051017,454,12148,18-29
402041040,401051017,1489,10407,30-39
402041040,401051017,1433,10039,40-49
402041040,401051017,1122,9744,50-59
402041040,401051017,297,2816,60-69
402041040,401051018,93,10566,18-29
402041040,401051018,36,10508,30-39
402041040,401051018,39,10732,40-49
402041040,401051018,1411,8237,50-59
402041040,401051018,315,1103,60-69
402041040,401051019,219,11482,18-29
402041040,401051019,21,10707,30-39
402041040,401051019,1123,8732,40-49
402041040,401051019,1010,7743,50-59
402041040,401051019,616,7000,60-69
402041040,401051019,1324,12839,70-79
402041040,401061020,106,10017,18-29
402041040,401061020,22,12001,30-39
402041040,401061020,24,11301,40-49
402041040,401061020,1331,9541,50-59
402041040,401061020,639,6502,60-69
402041040,401061021,514,14292,18-29
402041040,401061021,403,14809,30-39
402041040,401061021,368,1017,40-49
402041040,401061021,283,320,50-59
402041040,401061021,795,8737,60-69
402041040,401061021,117,13686,70-79
402041040,401061022,1216,5777,18-29
402041040,401061022,1241,9041,30-39
402041040,401061022,1037,4174,40-49
402041040,401071023,1201,6494,18-29
402041040,401071023,860,1866,30-39
402041040,401071023,868,1172,40-49
402041040,401071023,508,2038,50-59
402041040,401071024,1217,7492,18-29
402041040,401071024,799,3072,30-39
402041040,401071024,710,2161,40-49
402041040,401071024,413,14855,50-59
402041040,402011026,1487,8322,18-29
402041040,402011026,1377,7131,30-39
402041040,402011026,828,395,40-49
402041040,402011026,1180,9079,50-59
402041040,402011026,374,1060,60-69
402041040,402021028,575,4969,18-29
402041040,402021028,953,4551,30-39
402041040,402021028,1103,7145,40-49
402041040,402021030,561,13331,18-29
402041040,402021030,262,12167,30-39
402041040,402021030,159,13322,40-49
402041040,402021030,197,11692,50-59
402041040,402021030,1039,6094,60-69
402041040,402021032,1036,4302,18-29
402041040,402021032,707,3460,30-39
402041040,402021032,814,2979,40-49
402041040,402021034,129,11079,18-29
402041040,402021034,1190,6058,30-39
402041040,402021034,1430,8766,40-49
402041040,402021034,1307,11392,50-59
402041040,402021034,463,642,60-69
402041040,402021035,686,2223,18-29
402041040,402021035,1316,11896,30-39
402041040,402021035,553,1936,40-49
402041040,402021035,491,751,60-69
402041040,402031036,1392,12011,18-29
402041040,402031036,75,13572,30-39
402041040,402031036,1469,13870,40-49
402041040,402031036,1202,11578,50-59
402041040,402031036,694,9497,60-69
402041040,402031036,1416,14956,70-79
402041040,402031036,1425,3761,80+
402041040,402031037,1494,7826,18-29
402041040,402031037,59,10537,30-39
402041040,402031037,37,11142,40-49
402041040,402031037,1338,9628,50-59
402041040,402031037,965,7001,60-69
402041040,402031037,272,12955,70-79
402041040,402031037,544,2545,80+
402041040,402031038,844,3041,18-29
402041040,402031038,927,5956,30-39
402041040,402031038,890,7167,40-49
402041040,402031038,521,3801,50-59
402041040,402031038,256,1859,60-69
402041040,402031038,1378,12088,70-79
402041040,402031038,1298,12413,80+
402041040,402041039,1132,1494,18-29
402041040,402041039,1050,3419,30-39
402041040,402041040,783,1433,18-29
402041040,402041040,1003,3850,30-39
402041040,402041040,997,5196,40-49
402041040,402041040,923,5193,50-59
402041040,402041040,586,2382,60-69
402041040,402041040,1439,12195,70-79
402041040,402041040,342,2842,80+
402041040,402041041,1160,5166,18-29
402041040,402041041,1209,7077,30-39
402041040,402041041,1100,6679,40-49
402041040,402041041,947,5378,50-59
402041040,402041041,600,4391,60-69
402041040,402041041,1141,10224,70-79
402041040,402041042,322,444,18-29
402041040,402041042,522,3034,30-39
402041040,402041042,484,2712,40-49
402041040,402041042,351,515,50-59
402041040,402041042,122,13277,60-69
402041040,402041042,1119,8832,70-79
402041040,402041043,1094,5411,18-29
402041040,402041043,1100,8898,30-39
402041040,402041043,1152,8026,40-49
402041040,402041043,882,5014,50-59
402041040,402041043,311,14666,60-69
402041040,402041044,1164,1870,18-29
402041040,402041044,1417,7210,30-39
402041040,402041044,1169,4895,40-49
402041040,402041046,970,1134,18-29
402041040,402041046,487,14359,30-39
402041040,402041046,448,1483,40-49
402041040,402041046,273,498,50-59
402041040,402041046,1334,12479,60-69
402041040,402041046,311,2338,70-79
402041040,402041047,27,9981,18-29
402041040,402041047,1459,1112,30-39
402041040,402041047,1385,11993,40-49
402041040,402041047,1175,9460,50-59
402041040,402041047,366,14925,70-79
402041040,402041048,1376,1818,18-29
402041040,402041048,1165,4765,30-39
402041040,402041048,803,637,40-49
402041040,402041171,1100,2456,18-29
402041040,402041171,1118,5695,30-39
402041040,402041171,854,2371,40-49
402041040,402041171,388,14826,50-59
402041040,402041171,1497,12418,60-69
402041040,402041171,660,5742,70-79
402041040,402041172,1133,4971,18-29
402041040,402041172,1222,6683,30-39
402041040,402041172,1266,7592,40-49
402041040,402041172,1046,7583,50-59
402041040,402041172,582,1919,60-69
402041040,402041172,1361,9075,70-79
402041040,402041172,31,12942,80+
402041040,402051049,822,372,18-29
402041040,402051049,746,1204,30-39
402041040,402051049,477,517,40-49
402041040,402051049,626,276,50-59
402041040,402051049,136,14401,60-69
402041040,402051049,827,6276,70-79
402041040,402051051,1056,5133,18-29
402041040,402051051,1322,9419,30-39
402041040,402051051,876,6411,40-49
402041040,402051051,547,2268,50-59
402041040,402051052,542,14563,18-29
402041040,402051052,424,14427,30-39
402041040,402051052,449,883,40-49
402041040,402051052,260,14448,50-59
402041040,402051052,11,13240,60-69
402041040,402051052,883,8353,70-79
402041040,402051052,1330,11198,80+
402041040,402051053,447,13231,18-29
402041040,402051053,508,14770,30-39
402041040,402051053,328,13796,40-49
402041040,402051053,266,14767,50-59
402041040,402051053,1246,8601,60-69
402041040,402051053,470,501,70-79
402041040,402051054,60,8051,18-29
402041040,402051054,1243,8099,30-39
402041040,402051054,1035,3840,40-49
402041040,402051054,1017,6984,50-59
402041040,402051054,677,3346,60-69
402041040,402051055,430,13056,18-29
402041040,402051055,252,13672,30-39
402041040,402051055,99,12787,40-49
402041040,402051055,1427,12012,50-59
402041040,402051055,1311,10224,60-69
402041040,402051055,508,2536,70-79
402041040,403011057,1444,6982,18-29
402041040,403011057,1221,3679,30-39
402041040,403011057,779,2476,40-49
402041040,403021061,848,13224,18-29
402041040,403021061,741,2664,30-39
402041040,403021061,1058,1046,40-49
402041040,403021064,1391,8398,18-29
402041040,403021064,1001,3199,30-39
402041040,403021064,920,2458,40-49
402041040,403031068,934,1042,18-29
402041040,403031068,442,905,40-49
402041040,404011091,999,3029,18-29
402041040,404011091,1095,1737,30-39
402041040,404011091,626,620,40-49
402041040,404011091,814,13142,50-59
402041040,404011092,1425,7274,18-29
402041040,404011092,712,2481,30-39
402041040,404011093,109,11498,18-29
402041040,404011093,203,10936,30-39
402041040,404011093,1372,9851,40-49
402041040,404011093,880,6622,50-59
402041040,404011093,481,3173,60-69
402041040,404011095,446,11981,40-49
402041040,404011096,171,9944,18-29
402041040,404011096,1246,8190,30-39
402041040,404011096,848,1519,40-49
402041040,404011096,1226,9560,50-59
402041040,404011097,192,11641,18-29
402041040,404011097,197,11841,30-39
402041040,404011097,81,12919,40-49
402041040,404011097,1232,9563,50-59
402041040,404011097,1009,6858,60-69
402041040,404021099,24,6875,18-29
402041040,404021099,1377,6337,30-39
402041040,404021099,1187,4588,40-49
402041040,404021099,1035,5178,50-59
402041040,404021099,601,14793,60-69
402041040,404021100,1037,14468,30-39
402041040,404021101,88,8305,18-29
402041040,404021101,38,10836,30-39
402041040,404021101,1483,11067,40-49
402041040,404021101,1282,9371,50-59
402041040,404021101,624,1809,60-69
402041040,404021101,97,1124,70-79
402041040,404021102,543,12323,18-29
402041040,404021102,243,12071,30-39
402041040,404021102,115,13005,40-49
402041040,404021102,1299,11457,50-59
402041040,404021102,485,2821,60-69
402041040,404031104,196,13007,18-29
402041040,404031104,289,13719,30-39
402041040,404031104,189,13587,40-49
402041040,404031104,1310,8037,50-59
402041040,404031104,1014,5240,60-69
402041040,404031106,1063,13905,30-39
402041040,404031107,1505,11064,18-29
402041040,404031107,1383,11266,30-39
402041040,404031107,1200,9022,40-49
402041040,404031107,732,6492,50-59
402041040,404031107,301,6832,60-69
402041040,404031108,448,14368,18-29
402041040,404031108,504,13806,30-39
402041040,404031108,119,14079,40-49
402041040,404031108,1384,10112,50-59
402041040,404031108,498,5015,60-69
402041040,405011114,585,1846,60-69
402041040,405031122,383,13856,50-59
402041040,405041127,626,2290,60-69
402041040,406011136,1141,3734,18-29
402041040,406021142,1140,5374,18-29
402041040,406021142,745,1764,40-49
402041040,407011144,717,6708,50-59
402041040,407011144,775,5267,60-69
402041040,407011145,450,1574,60-69
402041040,407011148,918,5400,50-59
402041040,407021173,761,12787,80+
402041040,407031165,941,3494,30-39
402041040,407031165,344,3300,40-49
402041041,401011001,412,11043,18-29
402041041,401011001,203,10320,30-39
402041041,401011001,1433,8923,40-49
402041041,401011001,1025,5340,50-59
402041041,401011001,392,195,60-69
402041041,401011001,779,8818,70-79
402041041,401011001,1102,13023,80+
402041041,401011002,332,11815,18-29
402041041,401011002,24,8044,30-39
402041041,401011002,171,10465,40-49
402041041,401011002,1454,8825,50-59
402041041,401011002,992,5038,60-69
402041041,401021003,876,6116,40-49
402041041,401021003,761,1971,70-79
402041041,401021004,163,13315,60-69
402041041,401021006,698,13110,18-29
402041041,401021006,579,418,40-49
402041041,401021006,204,12887,50-59
402041041,401021007,1245,5445,18-29
402041041,401021007,705,14638,30-39
402041041,401021007,1092,10672,40-49
402041041,401031011,616,1354,40-49
402041041,401031012,1016,3447,18-29
402041041,401031012,541,1372,40-49
402041041,401031013,131,12854,18-29
402041041,401031013,1262,11577,30-39
402041041,401031013,1341,11253,40-49
402041041,401031013,959,9652,50-59
402041041,401031013,866,9006,60-69
402041041,401041015,17,10952,18-29
402041041,401041015,1483,11894,30-39
402041041,401041015,1222,8914,40-49
402041041,401041015,1395,11102,50-59
402041041,401041015,1306,8417,60-69
402041041,401041016,1307,8110,18-29
402041041,401041016,1118,8047,30-39
402041041,401041016,1369,10678,40-49
402041041,401041016,1064,8468,50-59
402041041,401041016,328,8692,60-69
402041041,401051017,474,12320,18-29
402041041,401051017,1180,8306,30-39
402041041,401051017,17,12329,40-49
402041041,401051017,58,12215,50-59
402041041,401051017,761,6051,60-69
402041041,401051018,102,10549,18-29
402041041,401051018,105,11116,30-39
402041041,401051018,1242,7052,40-49
402041041,401051018,889,5914,50-59
402041041,401051019,218,11322,18-29
402041041,401051019,1509,11013,30-39
402041041,401051019,1425,9756,40-49
402041041,401051019,1393,10868,50-59
402041041,401051019,562,6429,60-69
402041041,401061020,1478,7764,18-29
402041041,401061020,1476,10213,30-39
402041041,401061020,1373,9653,40-49
402041041,401061020,1196,8718,50-59
402041041,401061020,860,8254,60-69
402041041,401061021,458,13956,18-29
402041041,401061021,492,1286,30-39
402041041,401061021,221,13414,40-49
402041041,401061021,1471,11412,50-59
402041041,401061021,1173,11474,60-69
402041041,401061021,1333,14906,70-79
