source_sa2,target_sa2,count,amount,mcc
402021032,401011001,4903,9064,Travel Accommodation and Rentals
402021032,401011002,997,9916,Dining Sports and Entertainment
402021032,401021006,2953,12422,Retail Food Grocery and Supermarkets
402021032,401041015,2970,14730,Retail Food Grocery and Supermarkets
402021032,401051017,4009,3895,Dining Sports and Entertainment
402021032,401051019,3061,14649,Retail Food Grocery and Supermarkets
402021032,401061020,5107,10913,Auto and Transportation
402021032,401061020,2922,10759,Dining Sports and Entertainment
402021032,401061021,5445,5764,Apparel Discount and Department Stores
402021032,401061021,3653,7004,Auto and Transportation
402021032,401061021,6160,5181,Dining Sports and Entertainment
402021032,401061021,3241,5133,Hardware Supplies and Homewares
402021032,401061021,4707,2588,Retail Food Grocery and Supermarkets
402021032,401071023,3811,14812,Dining Sports and Entertainment
402021032,402011025,6077,12788,Auto and Transportation
402021032,402011025,2448,1251,Luxury and Speciality Stores
402021032,402011025,3971,7587,Medical and Personal Care
402021032,402011025,4933,4558,Retail Food Grocery and Supermarkets
402021032,402011025,1588,13435,Trades and Light Manufacturing
402021032,402011026,5254,9056,Apparel Discount and Department Stores
402021032,402011026,1487,654,Auto and Transportation
402021032,402011026,5310,3916,Dining Sports and Entertainment
402021032,402011026,5946,13249,Hardware Supplies and Homewares
402021032,402011026,2312,2339,Luxury and Speciality Stores
402021032,402011026,4835,12721,Medical and Personal Care
402021032,402011026,5949,14226,Personal Services
402021032,402011026,4723,13189,Professional Services
402021032,402011026,4673,7521,Retail Food Grocery and Supermarkets
402021032,402011026,5311,6694,Travel Accommodation and Rentals
402021032,402011027,3212,2642,Auto and Transportation
402021032,402011027,5104,1032,Retail Food Grocery and Supermarkets
402021032,402021028,1225,12728,Apparel Discount and Department Stores
402021032,402021028,94,13046,Auto and Transportation
402021032,402021028,240,9208,Dining Sports and Entertainment
402021032,402021028,669,10804,Luxury and Speciality Stores
402021032,402021028,3826,5439,Medical and Personal Care
402021032,402021028,4125,8147,Personal Services
402021032,402021028,4408,13681,Professional Services
402021032,402021028,5343,8249,Retail Food Grocery and Supermarkets
402021032,402021029,312,10745,Auto and Transportation
402021032,402021029,6201,6012,Dining Sports and Entertainment
402021032,402021029,5079,5662,Luxury and Speciality Stores
402021032,402021029,4408,13179,Personal Services
402021032,402021029,4025,3349,Retail Food Grocery and Supermarkets
402021032,402021030,1728,14883,Apparel Discount and Department Stores
402021032,402021030,4372,7427,Auto and Transportation
402021032,402021030,608,5789,Dining Sports and Entertainment
402021032,402021030,4335,12412,Hardware Supplies and Homewares
402021032,402021030,5784,11816,Luxury and Speciality Stores
402021032,402021030,5099,14950,Medical and Personal Care
402021032,402021030,3013,7771,Personal Services
402021032,402021030,2234,6738,Professional Services
402021032,402021030,5834,7702,Retail Food Grocery and Supermarkets
402021032,402021030,3487,8058,Trades and Light Manufacturing
402021032,402021031,172,7932,Auto and Transportation
402021032,402021031,3370,13739,Dining Sports and Entertainment
402021032,402021031,4917,2481,Retail Food Grocery and Supermarkets
402021032,402021032,310,10118,Apparel Discount and Department Stores
402021032,402021032,2262,14789,Auto and Transportation
402021032,402021032,3198,12603,Dining Sports and Entertainment
402021032,402021032,872,14828,Hardware Supplies and Homewares
402021032,402021032,1090,10907,Luxury and Speciality Stores
402021032,402021032,4986,12454,Medical and Personal Care
402021032,402021032,1057,4087,Personal Services
402021032,402021032,2154,4131,Professional Services
402021032,402021032,5740,10446,Retail Food Grocery and Supermarkets
402021032,402021032,3250,8224,Trades and Light Manufacturing
402021032,402021034,2572,2675,Apparel Discount and Department Stores
402021032,402021034,4858,6839,Auto and Transportation
402021032,402021034,381,6758,Dining Sports and Entertainment
402021032,402021034,2963,7693,Hardware Supplies and Homewares
402021032,402021034,228,12873,Luxury and Speciality Stores
402021032,402021034,3212,9939,Medical and Personal Care
402021032,402021034,986,2323,Personal Services
402021032,402021034,2135,2018,Retail Food Grocery and Supermarkets
402021032,402021034,3222,7310,Travel Accommodation and Rentals
402021032,402021035,1305,1313,Auto and Transportation
402021032,402021035,1598,12607,Dining Sports and Entertainment
402021032,402021035,5786,13169,Hardware Supplies and Homewares
402021032,402021035,3487,4541,Luxury and Speciality Stores
402021032,402021035,4002,5240,Retail Food Grocery and Supermarkets
402021032,402031036,1138,315,Apparel Discount and Department Stores
402021032,402031036,2063,4261,Auto and Transportation
402021032,402031036,3725,12316,Dining Sports and Entertainment
402021032,402031036,6008,7758,Hardware Supplies and Homewares
402021032,402031036,3164,8135,Luxury and Speciality Stores
402021032,402031036,2152,14066,Retail Food Grocery and Supermarkets
402021032,402031037,4316,2785,Auto and Transportation
402021032,402031037,618,4749,Dining Sports and Entertainment
402021032,402031037,4814,4305,Retail Food Grocery and Supermarkets
402021032,402031038,3864,9916,Auto and Transportation
402021032,402031038,3883,13173,Dining Sports and Entertainment
402021032,402031038,2734,6604,Hardware Supplies and Homewares
402021032,402041039,2169,14374,Auto and Transportation
402021032,402041039,5777,2371,Retail Food Grocery and Supermarkets
402021032,402041040,857,10533,Apparel Discount and Department Stores
402021032,402041040,4648,13967,Dining Sports and Entertainment
402021032,402041040,2382,2426,Luxury and Speciality Stores
402021032,402041040,5759,2485,Retail Food Grocery and Supermarkets
402021032,402041041,49,2989,Auto and Transportation
402021032,402041041,4797,776,Dining Sports and Entertainment
402021032,402041041,3463,1006,Retail Food Grocery and Supermarkets
402021032,402041042,2750,5609,Apparel Discount and Department Stores
402021032,402041042,479,13510,Hardware Supplies and Homewares
402021032,402041043,6068,10469,Retail Food Grocery and Supermarkets
402021032,402041044,5799,9278,Apparel Discount and Department Stores
402021032,402041044,2226,12700,Auto and Transportation
402021032,402041044,631,6064,Dining Sports and Entertainment
402021032,402041044,5533,8968,Retail Food Grocery and Supermarkets
402021032,402041044,5914,8518,Travel Accommodation and Rentals
402021032,402041046,3539,2547,Apparel Discount and Department Stores
402021032,402041046,813,1579,Auto and Transportation
402021032,402041046,3496,13066,Dining Sports and Entertainment
402021032,402041046,445,10076,Hardware Supplies and Homewares
402021032,402041046,532,12330,Luxury and Speciality Stores
402021032,402041046,2790,8908,Medical and Personal Care
402021032,402041046,3818,10069,Personal Services
402021032,402041046,767,4100,Professional Services
402021032,402041046,3805,1815,Retail Food Grocery and Supermarkets
402021032,402041046,1344,8842,Trades and Light Manufacturing
402021032,402041046,3469,6562,Travel Accommodation and Rentals
402021032,402041047,3826,10485,Auto and Transportation
402021032,402041047,131,7543,Dining Sports and Entertainment
402021032,402041047,2873,2294,Luxury and Speciality Stores
402021032,402041047,140,11413,Retail Food Grocery and Supermarkets
402021032,402041048,1468,13480,Auto and Transportation
402021032,402041048,1150,4377,Dining Sports and Entertainment
402021032,402041048,1953,14272,Retail Food Grocery and Supermarkets
402021032,402041171,5505,11041,Auto and Transportation
402021032,402041171,2343,10637,Dining Sports and Entertainment
402021032,402041171,756,10369,Retail Food Grocery and Supermarkets
402021032,402041171,3053,881,Travel Accommodation and Rentals
402021032,402041172,2248,1274,Auto and Transportation
402021032,402041172,3194,14900,Dining Sports and Entertainment
402021032,402041172,1887,3786,Luxury and Speciality Stores
402021032,402041172,5394,14242,Retail Food Grocery and Supermarkets
402021032,402051049,5528,7707,Apparel Discount and Department Stores
402021032,402051049,3384,5706,Auto and Transportation
402021032,402051049,3719,7200,Dining Sports and Entertainment
402021032,402051049,3402,14859,Retail Food Grocery and Supermarkets
402021032,402051052,3446,4238,Apparel Discount and Department Stores
402021032,402051052,4336,9574,Auto and Transportation
402021032,402051052,3848,13784,Dining Sports and Entertainment
402021032,402051052,4091,6125,Hardware Supplies and Homewares
402021032,402051052,420,14749,Luxury and Speciality Stores
402021032,402051052,422,7358,Retail Food Grocery and Supermarkets
402021032,402051053,3818,188,Retail Food Grocery and Supermarkets
402021032,402051054,3731,1566,Retail Food Grocery and Supermarkets
402021032,402051055,4377,1906,Dining Sports and Entertainment
402021032,403011057,5277,3815,Dining Sports and Entertainment
402021032,403011057,2146,13856,Retail Food Grocery and Supermarkets
402021032,403021061,3923,10365,Dining Sports and Entertainment
402021032,403021061,4512,6080,Retail Food Grocery and Supermarkets
402021032,403021064,2978,3006,Apparel Discount and Department Stores
402021032,403031068,3632,11433,Dining Sports and Entertainment
402021032,404011091,3870,12757,Dining Sports and Entertainment
402021032,404011092,3407,14079,Dining Sports and Entertainment
402021032,404011092,2902,11821,Retail Food Grocery and Supermarkets
402021032,404011093,4433,7062,Auto and Transportation
402021032,404011093,195,7027,Dining Sports and Entertainment
402021032,404011093,3804,2922,Retail Food Grocery and Supermarkets
402021032,404011096,5025,6564,Apparel Discount and Department Stores
402021032,404011096,4720,14850,Dining Sports and Entertainment
402021032,404011097,5521,7076,Apparel Discount and Department Stores
402021032,404011097,4764,11226,Auto and Transportation
402021032,404011097,2295,4735,Hardware Supplies and Homewares
402021032,404011097,5456,5911,Retail Food Grocery and Supermarkets
402021032,404021099,5628,7666,Auto and Transportation
402021032,404021099,286,7375,Dining Sports and Entertainment
402021032,404021099,5649,3591,Retail Food Grocery and Supermarkets
402021032,404021100,4520,14622,Dining Sports and Entertainment
402021032,404021100,5736,3445,Retail Food Grocery and Supermarkets
402021032,404021101,4031,5627,Apparel Discount and Department Stores
402021032,404021101,5197,11227,Auto and Transportation
402021032,404021101,712,6974,Dining Sports and Entertainment
402021032,404021101,1278,13555,Luxury and Speciality Stores
402021032,404021101,5520,2315,Retail Food Grocery and Supermarkets
402021032,404021102,860,234,Auto and Transportation
402021032,404021102,5452,3523,Dining Sports and Entertainment
402021032,404021102,4814,4973,Professional Services
402021032,404031104,5136,9725,Apparel Discount and Department Stores
402021032,404031104,4453,3679,Auto and Transportation
402021032,404031104,4819,14514,Dining Sports and Entertainment
402021032,404031104,5466,12471,Hardware Supplies and Homewares
402021032,404031104,4052,4679,Luxury and Speciality Stores
402021032,404031107,4660,7779,Auto and Transportation
402021032,404031107,4098,13224,Dining Sports and Entertainment
402021032,404031108,3917,5215,Auto and Transportation
402021032,404031108,1573,6613,Dining Sports and Entertainment
402021032,404031108,3012,6780,Hardware Supplies and Homewares
402021032,404031108,49,6662,Retail Food Grocery and Supermarkets
402021032,405011111,2196,13883,Retail Food Grocery and Supermarkets
402021032,405011112,2053,11480,Retail Food Grocery and Supermarkets
402021032,405011114,4595,8108,Auto and Transportation
402021032,405011114,4742,14944,Dining Sports and Entertainment
402021032,405011114,4715,4554,Retail Food Grocery and Supermarkets
402021032,405011115,3971,1762,Dining Sports and Entertainment
402021032,405011115,4720,2324,Retail Food Grocery and Supermarkets
